,lat,lon,country,rating,wait,distance_from_spot,text,country_group,original_lat,original_lon,feature,proximity,road_delete,road_distance,road_segment,geometry
194,51.4288621495309,12.2028923034668,DE,4.0,,,"it a good point mfg ew

―Edgarwittgenstein (Hitchwiki), May 2012

If your driver goes south it is best to get off at the next exit, called 'Großkugel'. There is an Aral petrol station from where you can hitch to the city center OR you can take the S-Bahn (goes 2 times per hour, takes about 30 minutes to the main station).

―Anonymous, July 2016

If you get a ride from Berlin or from the South and you want to go to Leipzig while your driver continues along the A9, you can either get off in Schkeuditz or at the airport, where you can take the train (3.60€) and be in Leipzig in 10min. You can use the same ticket for the city transport for the next 2h.

―Anonymous",DE,51.4288621495309,12.2028923034668,,False,False,False,False,POINT (12.2028923034668 51.4288621495309)
134,51.1986149310085,14.3283605575562,DE,4.0,45.0,,"Many cars go to Poland but they are terribly full or dont want to take you along

―Anonymous, April 2011

I was heading to Wroclaw and found a ride in 10 minutes.

―Longhaul (Hitchwiki), March 2013

The place is called ""Rastplatz Oberlausitz"" (South). Perfect for Poland. Ask Polish drivers first. On my way to Krakow, I only had to ask one Polish driver and got a lift to Wroclaw (but left the car at MOP Krasnik Dolny because it's the biggest truck parking before Wroclaw). It was 5:30 in the morning.

―Ans (Hitchwiki), May 2013

Except sundays, many Polish truck drivers stop here on their way east.

―Nyca (Hitchwiki), May 2013

Got direct lift to Wroclaw. (2 people)

―Dynamo (Hitchwiki), June 2013

got lift to wroclaw directly to the center for 3 people within 1h. just ask the drivers at the gas station or the parking lots

―Anonymous, August 2013

I hitchhiked twice from this place. First time to Wroclaw (10 min) and second time to Görlitz (20 minutes). Both times I asked at the fuel station.

―Dynamo (Hitchwiki), August 2013

Raststätte Oberlausitz. Perfect for going to either Poland or Dresden

―Anonymous",DE,51.1986149310085,14.3283605575562,,False,False,False,False,POINT (14.3283605575562 51.1986149310085)
88,51.062496853856,13.575142621994,DE,4.0,27.0,,"good to get direction Erfurt... tuesday afternoon we met another HHer. we found a ride for all us 3 guys within 30minutes.

―Anonymous, May 2014

in august 2014 two girls; were easy to LEipzig, got a direct lift  =)

―Anonymous, September 2014

We just got out of our previous ride and we already found a new one, who brought us all the way to a gasstation near Osnabrück.

―Jeltje (Hitchwiki), March 2015

I managed to get a perfect lift from here all the wy to Hessen, after asking only a few drivers. I felt very lucky, because it was already after dark (winter - 6pm). 

―Resa (Hitchwiki), October 2015

We asked people for some 20 min til getting a rige directly to Leipzig.

On a Sunday evening there were much more cars heading South than towards Leipzig...

―Cardinal (Hitchwiki), November 2016

Rasthof 'Dresdener Tor' (petrol station)
direction Chemnitz

―Anonymous",DE,51.062496853856,13.575142621994,,False,False,False,False,POINT (13.575142621994 51.062496853856)
135,51.199714365548154,14.328691005704057,DE,4.0,,,"Many truck drivers. They stop here for the night.

―Anonymous, September 2013",DE,51.199714365548154,14.328691005704057,,False,False,False,False,POINT (14.328691005704057 51.199714365548154)
186,51.3857561978293,12.3900246620178,DE,4.0,29.0,,"Brilliant for Berlin. A lot of people going that direction. Bit more tricky for westbound traffic towards Halle/Magdeburg. I tried the following: there is a tiny car park just with toilets before the Schkeuditzer Kreuz where everybody going to Berlin comes past. Getting a lift from there was also quite easy. Less than 15 mins to get the next lift.

―Leo.enroute (Hitchwiki), October 2011

Ask drivers directly at the Aral Station (Maximilianallee 70). The first car I was asking was going to Berlin.

―Karossell (Hitchwiki), September 2012

I was offered numerous lifts to Berlin on this petrol station. Wanted to go in the direction of Hamburg, though. After 1h20min still nobody wanted to go there, so I took a lift to Berlin.

―RobertoCarlos (Hitchwiki), September 2012

i tried to get to hamburg as well it was impossible from this location, i don't recommend it

―Anonymous, February 2013

It took me one hour to get away from this place, not because it's not a good one but because I started at 7pm on a week day... so the station was pretty empty and I needed to ask the drivers personnaly. But I did find someone who left me just before Berlin.


―Margooooa (Hitchwiki), October 2013

Very few cars stopped there, but we managed to get a ride to the A9 towards Berlin in 30 minutes

―Anonymous, July 2014

After we couldn't get any ride direction Hannover for 3 hours we decided to go direction Berlin where we goot a ride after 15 mins.

―Elokuu (Hitchwiki), November 2014

I was skeptical at first, but hitchhiking on the actual road there is not a bad thing. Got a ride in 30 minutes. If you're bored of asking people around on the gas station then you can try this option.

―Yooks (Hitchwiki), May 2015

before my rating this spot had a very good no it is only good ... i think it is an ok place and I got a lift within in 15minutes... but I think it is far from perfect mainly because there are not many cars stopping at the station and it is not legal to hitch on the road so if nobody pulls up you are screwed. but generally speaking I am sure you get a ride from here :) just not a 100% perfect spot 


―Anonymous, July 2015

Not that easy to find somebody who goes to Magdeburg, but most times I found a car in between 1 hour. 


―Reggae-girl (Hitchwiki), June 2016

Seems to be a popular place for hitchhikers (we ended being 5 persons asking people for a ride), though it isn't such a great place. Quite a lot of people are just locals and aren't going out of Leipzig. But in the end you always get a lift! :)

―ChrisPnct (Hitchwiki), August 2016

The first car took me to Berlin. Waiting time 20sec!

―Anonymous, May 2022

Very good for Berlin, Hannover and Dresden.
ARAL Station (ask around).

Unfortunately not so close to local transport...

―Anonymous",DE,51.3857561978293,12.3900246620178,,False,False,False,False,POINT (12.3900246620178 51.3857561978293)
8,50.59288896980741,13.006817936895741,DE,4.0,10.0,,"Good spot for going towards Chemnitz.
This Bus Stop is perfect and long to stop.

―Anonymous, September 2016",DE,50.59288896980741,13.006817936895741,,False,False,False,False,POINT (13.006817936895741 50.59288896980741)
7,50.551556079172514,13.221460139321893,DE,4.0,,,"The old boarder check point - seemed like a good place, but I didnt have time to look around for the first truck took me.

―Anonymous, March 2014",DE,50.551556079172514,13.221460139321893,,False,False,False,False,POINT (13.221460139321893 50.551556079172514)
142,51.263123549409144,13.257491827010861,DE,4.0,23.0,,"An dieser Stelle kann man wunderbar Richtung Dbeln los trampen! Die Autos sind durch ein 30er-Schild und einen Blitzer gebremst und knnen gut halten.

―Anonymous, May 2015",DE,51.263123549409144,13.257491827010861,,False,False,False,False,POINT (13.257491827010861 51.263123549409144)
143,51.26381167940457,12.463160991669387,DE,4.0,20.0,,,DE,51.26381167940457,12.463160991669387,,False,False,False,False,POINT (12.463160991669387 51.26381167940457)
121,51.16789080951211,14.060740171963316,DE,4.0,,,"To Grlitz or Poland. Quite small parking, but you can get there by local bus (bus stop Bretnig, ticket: VVO zone Radeberg) and some nice walking. Once there, ask anybody to bring you to the next big gas station ().

―Anonymous, July 2012",DE,51.16789080951211,14.060740171963316,,False,False,False,False,POINT (14.060740171963316 51.16789080951211)
6,50.53314291883359,12.403471112250475,DE,4.0,20.0,,"It really depends on the day and the time. Sometimes you wait 5 minutes, sometimes 20. It is easy to get a lift to Lengenfeld (next town) and it is fairly easy to get a lift to Zwickau and the A72 (use a sign!)

―Anonymous, March 2014

Super Ort fr Fahrten nach Zwickau und Richtung A72.
Direkt nach der Tankstelle, gegenber vom Lidl Supermarkt.
Durch abgesenkten Parkstreifen super Mglichkeit zum anhalten.
Hab nur 2 Minuten gewartet :)

―Anonymous, June 2013",DE,50.53314291883359,12.403471112250475,,False,False,False,False,POINT (12.403471112250475 50.53314291883359)
145,51.277080503007,12.490959405898,DE,4.0,28.0,,"Cool ride getting there on foot. Good spot for those who need to go westbound

―Anonymous, July 2012

nice place! the ""long"" way to get there was it worth for me.

―Anonymous, October 2013

Good place to start hitch-hiking, when you have someone who can get you there. We got a ride in about 10 Minutes on a very low-traffic sunday afternoon.

―Henryheineken (Hitchwiki), July 2014

Waited there in the morning. 
Good places for long ways, so the 50 minutes of waiting paid off.
Most drivers wanted to go to Leipzig-South, but got a ride directly to Dortmund.


―LaZubi (Hitchwiki), March 2015

Took me quite a long time to get there from Hauptbahnhof (train main station), because I took S-Bahn 15, then Bus and walked about 30 min more. Nevertheless probably the best spot to get a ride towards West, I found a driver who took me to Rastplatz Rhonetal after some 15 min already.

―Anonymous, September 2015

For Chemnitz and the center of Leipzig, this is a very good spot. But for Kassel/ Göttingen we waited 1,5 hours. It was the thrid car to head this destination in this period of time. The journey from Leipzig took us very long as well. Pack some food and a good load of time for this one. 

―Anonymous, August 2017

Average rest area with just a WC. From my point of view a very good spot to get from Leipzig to any westbound destination. For near and easy things like Kassel or Gttingen or more advantageous aims like Southern Netherlands or Northern France this could be a gould start. The A 38 is from my experience a good connection to the west: very few congestions but still enough traffic to get away.

How to get there:
Take a train from Leipzig Central Station to Liebertwolkwitz Station (takes 15mins) and then just walk there (takes 20-30 mins) via ""Gropsnaer Strae"". Important note: This section of the Autobahn is fenced like many others. To finally acces the Rastplatz you either need to climb the fence (quite manageable) or bring tools.
As soon as I reached the area, I had a lift within 15 mins in sunday calm traffic. 

―Anonymous, May 2012",DE,51.277080503007,12.490959405898,,False,False,False,False,POINT (12.490959405898 51.277080503007)
122,51.171679461676,13.84090763343,DE,4.0,60.0,,,DE,51.171679461676,13.84090763343,,False,False,False,False,POINT (13.84090763343 51.171679461676)
146,51.291347864984,12.4440443515778,DE,4.0,17.0,186.00351058038802,"Not the best place in direction of Dresden, but you will get picked up anyway. Sign ""Dresden"" (or ""Grimma"" where close is a gasstation to switch cars) cause a lot of cars will stop, but going in other direction. 
To get there take tram 2 or 15 to last station and walk a few hundred meters to the gas station. 

―Anonymous, April 2012

I was staying at the bus station and got a ride in 20 minutes

―Anonymous, May 2012

Got a ride from the bus station all the way to Cottbus after around 40mins (on a saturday afternoon)

―Elokuu (Hitchwiki), August 2014

heading east (Dresden): spot is close to final station of line 15, but just few cars actually go for Dresden (have a sign, average of 45 mins so far)

―Anonymous

Good spot towards the east. Got a ride until Poland, first time I used it until Dresden, never had to wait long

―Anonymous, January 2023",DE,51.291347864984,12.4440443515778,,False,False,False,False,POINT (12.4440443515778 51.291347864984)
4,50.50165660456451,12.151316642764677,DE,4.0,,,"This stop is great if you want to go to A72!
Cars can stop on the long parking zones

―Anonymous, August 2016

I like this place!

―Anonymous, December 2016",DE,50.50165660456451,12.151316642764677,,False,False,False,False,POINT (12.151316642764677 50.50165660456451)
100,51.080704075022,13.739565253053,DE,4.0,66.0,0.0,"on sunday, I gotta ride until the Oberlausitz lkw rest stop

―Naysayr (Hitchwiki), September 2012

It's the last petrol station before highway. Great place. Catch a car to Leipzig took us 7min, for my friends it's usually average 20min.

―Makusq (Hitchwiki), June 2015

perfekt um nach berlin zu fahren

―Anonymous, June 2016

You should only ask the people before they go to pay the fuel and than its realy easy to get a lift in the direction of berlin! we wait only 5 minutes for 2 places and a lot of bagguage

―Anonymous, August 2011

There are not that many cars on Saturday afternoon. I couldn't get a ride to Berlin after ~2 hours waiting.
The next gas station 350 m north is more popular due to lower prices. It might be a better option.

―Anonymous, March 2023",DE,51.080704075022,13.739565253053,,False,False,False,False,POINT (13.739565253053 51.080704075022)
3,50.497288953290735,12.180622458457925,DE,4.0,,,,DE,50.497288953290735,12.180622458457925,,False,False,False,False,POINT (12.180622458457925 50.497288953290735)
101,51.0821198352112,13.692271835632337,DE,4.0,,,"not that bad to go towards Chemnitz, A4, stay on the lights

―Anonymous, July 2012",DE,51.0821198352112,13.692271835632337,,False,False,False,False,POINT (13.692271835632337 51.0821198352112)
124,51.178582963988,14.4523483514786,DE,4.0,,,"nach Löbau und Zittau oder weiterlaufen

―Anonymous",DE,51.178582963988,14.4523483514786,,False,False,False,False,POINT (14.4523483514786 51.178582963988)
104,51.08353315565279,13.739168286323268,DE,4.0,,,,DE,51.08353315565279,13.739168286323268,,False,False,False,False,POINT (13.739168286323268 51.08353315565279)
9,50.60367627603715,12.994581699368217,DE,4.0,,,,DE,50.60367627603715,12.994581699368217,,False,False,False,False,POINT (12.994581699368217 50.60367627603715)
36,50.8931805269201,12.9401779174805,DE,4.0,21.0,,"A lot of cars going south to Bavaria or west to the Frankfurt area.

―ZulZul (Hitchwiki), August 2011

Many cars and trucks stop. I got a lift almost all the way to Munich from here. 

―Guidoz (Hitchwiki), January 2012

Lots of cars going long distances towards south and west.

―Kriechstrom (Hitchwiki), April 2012

Raststätte ..Auerswalder Blick.. is a perfect spot asking for rides westbound (A4/A72). Hitching east (Dresden, Berlin) is an easy thing as well 

―Anonymous",DE,50.8931805269201,12.9401779174805,,False,False,False,False,POINT (12.9401779174805 50.8931805269201)
170,51.35004810592557,12.454344034194625,DE,4.0,37.0,,"Bad, but better than farther...
You just need to hope someone will stop to the gas station and can drop you on the highway...

―White Fox (Hitchwiki), September 2014

Got accidentally picked up with a sign on my back. Better to get with a bus till Paunsdorfer shopping center. Walking 4 km is not worth it. 

―Yarex (Hitchwiki), July 2015

my girlfriend and I were really lucky. We stood a few meters before the gas station with a sign for Dresden. After 5 minutes a guy picked us up and dropped us at the gas station Dresdener Tor. From there we could easily continue to Vienna via Prague!

―Anonymous, May 2016

A gas station and car wash at a stoplight. 

―Anonymous, August 2012",DE,51.35004810592557,12.454344034194625,,False,False,False,False,POINT (12.454344034194625 51.35004810592557)
168,51.3490563753942,12.2062182426453,DE,4.0,27.0,,"good for munich, berlin, erfurt
take the bus 131 oder 131 and leave at the stop holländische mühle before the nova eventis center, good traffic

―Anonymous",DE,51.3490563753942,12.2062182426453,,False,False,False,False,POINT (12.2062182426453 51.3490563753942)
167,51.3490094686888,12.2071731090546,DE,4.0,62.0,,"Waited at the bus stop which is convenient for people to stop. Received quite a few offers but a lot going north on the A9 while i wanted to go south of A9 to Nürnberg. Took me 30 minutes to receive an offer going south. Good place. A lot hitchhikers were there as well  :)

―Chocolate.peanuts (Hitchwiki), August 2012

was waiting 20min on a Friday at 12am. Good place ... when I was there last week I remembered the place while hiking two years ago in this area. 

―Hartigan (Hitchwiki), October 2012

Perfect spot for drivers to see you and there´s enough space to stop.

I had to wait for 3h though to get a ride onto the highway to Nurnberg. (weekday, good weather)


―Anonymous, March 2014

bus station bus 131 one stop before Ikea; had some offers, but not going down south, then took a tide nearer to the A9, which turned out to be just the other side of the junction ; )


―Anonymous, September 2014

i waited 4 hours to get a ride to munich direction. mostly drivers was going to berlin

―Az-alcmar (Hitchwiki), June 2016

Took me 10 minutes to get jump to direction A4. There is a Bus station where somebody could stop

―Anonymous",DE,51.3490094686888,12.2071731090546,,False,False,False,False,POINT (12.2071731090546 51.3490094686888)
166,51.348925243425136,12.205172479285416,DE,4.0,23.0,,"There is a lot of traffic. Anyway I spend a while at this place to get a lift southward bound. But finally I got one. I would recommend this place to start from Leipzig northward bound. To the south it's average.

―Chk one (Hitchwiki), June 2014

took me almost an hour to get a ride south, on a thursday morning. so mainly local commuters going for work. there were other hitch hikers standing by the bus stop, they also waited for quite a while. still should be one of the most convenient places to get started!


―Anonymous, September 2014

Towards A9 (North/South). Space at roadside right after the traffic lights. Nicer than bus stop before lights in a way that you'll get also turning traffic.

―Anonymous, June 2014",DE,51.348925243425136,12.205172479285416,,False,False,False,False,POINT (12.205172479285416 51.348925243425136)
165,51.3488553463187,12.2079992294312,DE,4.0,30.0,,"do not try this spot on monday-mornig. peoples are going to work and are in a hurry. waited 3 hours there. but on other time in the day it seems to be a good spot.

―Anonymous, August 2013

Ramp. Waited 2 hours before getting a lift to a tankstelle. But thats because I think people werent inclined to bring a sopping wet hitcher (it was raining a lot) accompanied by his shitty muddy rucksack! Im going to say its good because theres tons of traffic and place to pull over.

―Anonymous",DE,51.3488553463187,12.2079992294312,,False,False,False,False,POINT (12.2079992294312 51.3488553463187)
174,51.351494030259154,12.42787921429277,DE,4.0,20.0,,"Direction Dresden.

There are parking lots next to the street where cars can stop quite easily. 

―Anonymous, June 2016",DE,51.351494030259154,12.42787921429277,,False,False,False,False,POINT (12.42787921429277 51.351494030259154)
173,51.35075360819919,12.439879417421318,DE,4.0,,,,DE,51.35075360819919,12.439879417421318,,False,False,False,False,POINT (12.439879417421318 51.35075360819919)
172,51.350299633099304,12.220442533493562,DE,4.0,60.0,,"You can get here with bus #130 or #131 from the city centre (Dlzig, B 181/Sdstr.). We were hitch-hiking on the bus stop where we got out. Direction to the west with a sign of highway #9 and #38 to Dortmund worked well. After few minutes car stopped and took us all the was to Kassel.

―Anonymous, August 2014",DE,51.350299633099304,12.220442533493562,,False,False,False,False,POINT (12.220442533493562 51.350299633099304)
34,50.8596632858159,12.864773511888755,DE,4.0,120.0,,"Technically my favorite spot for leaving town, however I once had no luck at all getting a ride towards Gera A4. The spot is awesome for Stollberg, ok for Leipzig and Hof (A72) but when I was there nobody was going west on the A4. 

I eventually left and found someone to drop me at the Rest stop a few km further towards Dresden. It was the same problem there, but eventually I found someone.

―Anonymous, May 2019

Really good spot for A4 traffic, not so great for A72. There is a lot of space to pull over, but most traffic isn't going very far.

And as much as I love my Heimat.. (I don't) :D People can be quite dickish towards foreigners here... 

―Anonymous, September 2015",DE,50.8596632858159,12.864773511888755,,False,False,False,False,POINT (12.864773511888755 50.8596632858159)
32,50.8570217727075,12.8742438554764,DE,4.0,48.0,,"The main problem here is that cars go too fast and there is almost no place for them to stop, unless you only ask gas station drivers (there were too few when I hitched). But eventually you should get a ride.

―Kili (Hitchwiki), September 2011

They have cardboard and markers if needed.

―Lukas (Hitchwiki), September 2015

two gas stations. If heading east, ask drivers for taking you to Raststätte Auerswalder Blick

―Anonymous",DE,50.8570217727075,12.8742438554764,,False,False,False,False,POINT (12.8742438554764 50.8570217727075)
29,50.84421968677148,12.541848421099743,DE,4.0,,,"Abgefahrene Landebucht fr paradiesische Autoarten 

―Anonymous, June 2013",DE,50.84421968677148,12.541848421099743,,False,False,False,False,POINT (12.541848421099743 50.84421968677148)
13,50.6357781402762,12.4365556240082,DE,4.0,,,"works well, use a sign!

―Anonymous, March 2014

It's much easier to get on the A72 towards Chemnitz/Dresden than towards Hof/Nürnberg. During one hour of waiting there were only 6 cars with Bavarian license plates. 

To get there from Zwickau take a train to Voigtsgrün (€3,30 ) 

―Fraughtwithsounds (Hitchwiki), August 2015

Bus-stop (10min waiting)
good point to start traveling (e.g. Berlin): A72, all directions

―Anonymous",DE,50.6357781402762,12.4365556240082,,False,False,False,False,POINT (12.4365556240082 50.6357781402762)
23,50.811520857515,12.96149519053076,DE,4.0,5.0,,"Lot of Czech cars. Good place to get lift towards Prague.

―Anonymous, December 2013",DE,50.811520857515,12.96149519053076,,False,False,False,False,POINT (12.96149519053076 50.811520857515)
22,50.78076208751712,12.825717329978945,DE,4.0,4.0,15.144650333289883,,DE,50.78076208751712,12.825717329978945,,False,False,False,False,POINT (12.825717329978945 50.78076208751712)
19,50.74103137006337,12.498501786395563,DE,4.0,3.0,,"The second driver took me to the Raststation Altenburger Land.

―Dynamo (Hitchwiki), October 2015

Perfect spot to get out of Zwickau towards the A4 highway as the traffic light is red for a long time. Stand at the space next to the turn-left-lane with a sign that says A4. 

―Anonymous, July 2015",DE,50.74103137006337,12.498501786395563,,False,False,False,False,POINT (12.498501786395563 50.74103137006337)
17,50.6797502074956,12.592306137085,DE,4.0,,,"in either direction of A72(Dresden/Hof). Got to talk to people.

―Anonymous",DE,50.6797502074956,12.592306137085,,False,False,False,False,POINT (12.592306137085 50.6797502074956)
16,50.679661229870455,13.119823426010063,DE,4.0,18.0,,"Seems like a nice place.

―Anonymous, March 2014",DE,50.679661229870455,13.119823426010063,,False,False,False,False,POINT (13.119823426010063 50.679661229870455)
0,50.43410054872644,12.130674362183395,DE,4.0,21.0,,"Get a ride to Chemnitz 

―Anonymous, May 2017

We hitchhiked to Poland from here and asked drivers directly on the petrol station. 

Its easy to get a lift.
Waiting Time: 5 min

―Anonymous, January 2013",DE,50.43410054872644,12.130674362183395,,False,False,False,False,POINT (12.130674362183395 50.43410054872644)
193,51.41370532568366,12.34012269973683,DE,4.0,10.0,,,DE,51.41370532568366,12.34012269973683,,False,False,False,False,POINT (12.34012269973683 51.41370532568366)
189,51.3995537203738,12.1902912855148,DE,4.0,48.0,,"I tried one time to hitch close to the highway southwards, nearby the gasoline station. But it didn't work. Only after asking several drivers on the gasoline station, I got a car heading into my direction. Better ask there.

―Anonymous, September 2011

Stood here once, going south, in summer, vacation/traveltime, most cars were full familycars, heading north or to Leipzig.

―Sebbo (Hitchwiki), August 2012

ask people at the gas station/McDonalds

―Anonymous, April 2013

not the best place to start, waited there for hours with asking the people frequently. most oft them were going to leipzig or the country nearby. after 5 hours I decided to sleep behind the gas station and get a car by 'mitfahrgelegenheit' the next day to get away from that shitty spot. friends experienced the same there. better go to leipzig/merseburger straße!!!

―Anonymous, August 2013

We waited for 2 hours at the petrol station but most cars are local traffic going back to Leipzig so we tried our luck at the traffic light across the road and got a ride in less than 5 minutes.

―Anonymous, July 2014

I started once at the Aral-gasstation and I got away from there after 15 minutes in southern direction to Erfurt. So in my case it was very good and I just can recommend it!

―Anonymous, February 2015

A good place to get from the highway to a city train to Leipzig. The train stop is about 500 m away and easily accessible on foot.

―Filip.bartek (Hitchwiki), March 2016

A lot of traffic goes south here, some are going west (A4) direction of Erfurt. Very few go north-west with direction Magdeburg. Anyway i found a direct lift to Magdeburg after 45 minutes of asking people at the gas station. 

―Anonymous, June 2017

You also might find some drivers going west to Halle (B6)


―Anonymous, June 2017

A Decent amount of people going north and south on A9. Not so many people heading onto the A14. I found someone quickly for going towards Halle ~Lukas

―Anonymous, May 2019

good to hitchhike to the south (Munich) or north (Berlin) via A9 or to the west (Magdeburg, Hannover, Braunschweig) or east (Dresden) via A14. Just ask people at the Aral-gas station or at McDonald's. There is a train station of the S10 which goes from Halle to Leipzig and back every half an hour (exit Schkeuditz West)

―Anonymous",DE,51.3995537203738,12.1902912855148,,False,False,False,False,POINT (12.1902912855148 51.3995537203738)
129,51.19126771326314,14.41265620750559,DE,4.0,,,,DE,51.19126771326314,14.41265620750559,,False,False,False,False,POINT (14.41265620750559 51.19126771326314)
128,51.1879242294442,13.0085420608521,DE,4.0,,,"a good spot to get to 'dresden' on autobahn 'A 14'. it took me only three minutes to find a driver. it should also be possible to reach other places in eastern saxony, western poland or prague (praha, prag). on my personal ranking ""1"" (very-very poor) to ""10"" (excellent) i will rate this spot a ""6 to 7"". 


―Anonymous",DE,51.1879242294442,13.0085420608521,,False,False,False,False,POINT (13.0085420608521 51.1879242294442)
126,51.18107303440664,14.415020440484568,DE,4.0,23.0,,"I got a ride to Hoyerswerda, it took a while, I think most of the people are going to the highway

―Mileagainst (Hitchwiki), July 2012

Standard spot for going to Dresden, because most drivers pass here for the motorway.

―Nyca (Hitchwiki), May 2013

Bus stop called ""Fiedler str."" (I am not sure which bus is running to here, but it's also walkable from town center), very good for getting on the highway A4 but also for going north along B96

―Anonymous, July 2012",DE,51.18107303440664,14.415020440484568,,False,False,False,False,POINT (14.415020440484568 51.18107303440664)
125,51.17979048750271,14.407483577729105,DE,4.0,,,"Good place to hitchike in the direction Bischofswerda & Dresden via road B6. The tempo is limited to 50 km/h and cars have the opportunity to stop at a Bus stop behind you. I was standing there for about 20 minutes till a driver gave me a ride to Dresden.

―Anonymous, October 2015",DE,51.17979048750271,14.407483577729105,,False,False,False,False,POINT (14.407483577729105 51.17979048750271)
2,50.4671613858513,12.1857476234436,DE,4.0,30.0,,"we were 2 people, found an italian lift to Rosenheim (100km southeast of munich) within 15min. Easy to get to Nürnberg or Munich. watch out for itialan / austrian / slowenian / croatian license plates for going far south, even to Italy or Croatia

―CrazyKenny (Hitchwiki), August 2013

had a lift to Hof, i waite 15min, this rest area is perfect

―Anonymous, June 2016

On a monday morning i found a ride to Nuremberg (rest area Feucht).
Its the best Spot Point to get to Nuremberg or Munich (or with little luck further).



―Anonymous, August 2016

this stoip is great if you want to go to Regensburg and further south. However I wanted to get to nuremburg. I waited 3.5 hours. Though this was in febuary, so it should be better in the summer.

―Anonymous",DE,50.4671613858513,12.1857476234436,,False,False,False,False,POINT (12.1857476234436 50.4671613858513)
26,50.82090637887468,13.88686144351908,DE,4.0,6.0,,"Okay, i had luck with my 10 min waiting time, but i think this place could be empty if you are standing here not on the good day.

―Kovacspetyesz (Hitchwiki), November 2016

The last place where you can a highway stamp for the Czech highways. Even on Saturday, football evening there were a lot of cars, and the first car stopped for us and took us all the way to Prague.

―Anonymous, June 2016",DE,50.82090637887468,13.88686144351908,,False,False,False,False,POINT (13.88686144351908 50.82090637887468)
84,51.0615056550934,13.5756254196167,DE,4.0,52.0,,"NO cars to Berlin?? Not many Car to Berlin ...  is okey 

―Anonymous, July 2013

It's hard to Prague, but not impissible

―Stumi (Hitchwiki), May 2014

Good to Poland

―Sorokin (Hitchwiki), June 2014

Quite OK to CZ, harder to Berlin

―Kundrt (Hitchwiki), July 2014

spring 2014; wanted to go from Berlin to Vienna; I waited 2,5 hours but no one to Prague/Czech or Austria. Very good for Poland but not going down south through Czech. Took finally a ride into Dresden to organize myself by bus....

―Anonymous, September 2014

we were standing here for 1 hour (boy+girl) and a Bulgarian truck driver took us to Prague, which was our final destination for that day. Hitch at the very and of this place! :]

―AdrianB (Hitchwiki), February 2015

truck into Czech Republic after 15 minutes, but most of the cars heading into Poland

―Xkomczax (Hitchwiki), July 2015

very good place to go Poland

―Propek (Hitchwiki), September 2015

great spot (lot trucks / personal cars) to CZ

―Kovacspetyesz (Hitchwiki), November 2016

A lot of local car to Dresden center and NO cars to Berlin.waited for 4 hours and finaly whent to Dresden and then there from center get a lift to Berlin

―Anonymous",DE,51.0615056550934,13.5756254196167,,False,False,False,False,POINT (13.5756254196167 51.0615056550934)
83,51.06134274397,13.568182117779,DE,4.0,43.0,,"Many Dresden, Czech, Polish and British (= Poland-bound) license plates. Got a ride to Zgorzelec (first town in Poland) via asking directly at the petrol station.

―European Ant (Hitchwiki), July 2011

The gasstaion is called ""Dresdner Tor""
A lot of cars into different directions but found a car to Poland via asking in five minutes.

―ZulZul (Hitchwiki), August 2011

most of the cars going to poland, some in the direction of berlin. i got a ride to prague after two hours in the rain. uff.

―Pite (Hitchwiki), October 2011

Obviously OK to get further on the A4 > Gorlitz > Wroclaw.

―Fverhart (Hitchwiki), October 2012

Lot's of polish cars, waited 2.5h to get a ride to Prague.

―Kkmm (Hitchwiki), March 2014

Still many cars to Poland and Czech Republic. After 45 minutes I got a ride to Berlin.


―Dynamo (Hitchwiki), October 2015

Got a car towards Wroclaw after asking people for 5 min.

―Cardinal (Hitchwiki), November 2016

Dresdner Tor - A4 direction Grlitz.

―Anonymous, July 2011",DE,51.06134274397,13.568182117779,,False,False,False,False,POINT (13.568182117779 51.06134274397)
82,51.06124630097955,13.57014083862894,DE,4.0,,,,DE,51.06124630097955,13.57014083862894,,False,False,False,False,POINT (13.57014083862894 51.06124630097955)
78,51.039157879222444,13.586383342744499,DE,4.0,30.0,,"Not that good place for hitch direction Freiberg. There is no place at the road shoulder, we had to stand at the side street. Anyway, a car pulled over after approx. 25 min. and the driver took us at least to next village.

―Anonymous, June 2016",DE,51.039157879222444,13.586383342744499,,False,False,False,False,POINT (13.586383342744499 51.039157879222444)
77,51.03697877826579,13.29649114608668,DE,4.0,30.0,,,DE,51.03697877826579,13.29649114608668,,False,False,False,False,POINT (13.29649114608668 51.03697877826579)
75,51.0307612190156,13.7304452061653,DE,4.0,,,"Mr Tweek's spot is obsolete because now the motorway starts here. After this spot road gets fast!!

―Anonymous",DE,51.0307612190156,13.7304452061653,,False,False,False,False,POINT (13.7304452061653 51.0307612190156)
151,51.31405352143,12.361462386169,DE,4.0,,,"It's a good spot to go west to A38 or to go south. 

―Anonymous, October 2017",DE,51.31405352143,12.361462386169,,False,False,False,False,POINT (12.361462386169 51.31405352143)
