,lat,lon,country,rating,wait,distance_from_spot,text,country_group,original_lat,original_lon,feature,proximity,road_delete,road_distance,road_segment,geometry
1274,50.8931805269201,12.9401779174805,DE,4.0,21.0,,"A lot of cars going south to Bavaria or west to the Frankfurt area.

―ZulZul (Hitchwiki), August 2011

Many cars and trucks stop. I got a lift almost all the way to Munich from here. 

―Guidoz (Hitchwiki), January 2012

Lots of cars going long distances towards south and west.

―Kriechstrom (Hitchwiki), April 2012

Raststätte ..Auerswalder Blick.. is a perfect spot asking for rides westbound (A4/A72). Hitching east (Dresden, Berlin) is an easy thing as well 

―Anonymous",DE,50.8931805269201,12.9401779174805,,False,False,False,False,POINT (12.9401779174805 50.8931805269201)
1273,50.8924767111406,6.96730613708496,DE,4.0,33.0,,"Finding a lift to Frankfurt and Aachen took my patience at these petrol stations!

―Fverhart (Hitchwiki), October 2012

some oil stations here, but I asked for maybe an hour because many cars stay in cologne or drive only to bonn and there is no oil station up to bonn. But it's possible to go on the A3 to Frankfurt from here.

―Anonymous",DE,50.8924767111406,6.96730613708496,,False,False,False,False,POINT (6.96730613708496 50.8924767111406)
1272,50.89214831272199,6.966200262307203,DE,4.0,39.0,,"Perfect spot to Bonn. Stand right at the exit of the gas station and got a ride in 10 mins. On a Thursday afternoon around 1pm

―Anonymous, September 2021

A big petrol station, cars are stopping very often. Had a bad experience with getting to Bonn, I guess it depends from good timing. For Bonn you should look for cars with ''BN-...'' number plate, ''K-...'' usually stays in Kln. People often going to Aachen.

―Anonymous, July 2014",DE,50.89214831272199,6.966200262307203,,False,False,False,False,POINT (6.966200262307203 50.89214831272199)
2215,52.42222961239955,9.554666502380604,DE,4.0,45.0,,"headed west and this is the perfect place for leaving Hannover

―Amro (Hitchwiki), July 2013

I was going to Dortmund, but anything going west is fine. I think i was just unlucky that i didn't ger anything on my direction and finally i had to get whatever i could west instead of waiting for something to Dortmund

―Bohua (Hitchwiki), March 2014

It was a Sunday in February, so I guess that explains my long waiting time, too - - wanted to go to the Netherlands via Osnabrück, but it was extremely hard to find people not following the A2 but going the A30. It's a really perfect place to go to cities like Dortmund (other hitchhiker I met there had to wait for only 30min that day) also on a Sunday there were many many dutch and polish people passing going back to the Netherlands, if they are not full, they will take you! In this case it is a very good place for getting direct rides to the Netherlands! Wait for someone that can take you far! I was lucky enough to find some dutch people taking me to the doorstep!

―Moelie (Hitchwiki), February 2015

It seems to be a good spot, but not so much traffic here on workday morning. Anyway we got lift in direction Dortmund. Be patient. :)

―Moody93 (Hitchwiki), July 2015

Good spot to go west (eg to the Netherlands).

―Anonymous, May 2013",DE,52.42222961239955,9.554666502380604,,False,False,False,False,POINT (9.554666502380604 52.42222961239955)
2221,52.43344011229,13.191924600873,DE,4.0,23.0,,"really good spot, usually, but construction works until nov 2012, thus now very bad spot!

―Anonymous, August 2012

actually it´s worse...waited nearly 10 hours!!!

―Anonymous, August 2012

Worse to go south.....

―Anonymous, September 2012

Exactally. Construction sucks right now. Within the first 5 minutes I got a ride to a park platz, then stuck for the remaining 3 hours. 


―Anonymous, September 2012

construction work is done^^
got a lift in 2min :-D

―Anonymous, December 2012

Before the construction around 5min to 30min (dependant on the time of the day) direction Frankfurt. Ask at the gas station and/or at the restaurant

―Xume (Hitchwiki), February 2013

Construction is over, the onramp is open again (April 2013). Plenty of traffic to the Berliner Ring.

―Ostkreuz (Hitchwiki), April 2013

not a really good spot


―Anonymous, June 2013

There are some construction works going on at the moment, I have waited for 45 mins and then I think I was extremely lucky and a guy got me to Michendorf.

―Anonymous, June 2011",DE,52.43344011229,13.191924600873,,False,False,False,False,POINT (13.191924600873 52.43344011229)
2224,52.433646159137,13.191597371367,DE,4.0,37.0,,"actually it´s worse...waited nearly 10 hours!!!

―Anonymous, August 2012

construction work is done^^
got a lift within 2min :-D

―Anonymous, December 2012

True, construction is gone. Hitching by sign, asking people and changing locations, nothing helped! I ended up taking the train to Michendorf and got a lift in five minutes...

―Anonymous, April 2013

we (2 people) asked 3 people at the gasstations and two would take us. one guy took us for more than 500km..

―Anonymous, September 2014

We met a lot of hitchhikers there, waited ca 1 hour, by the traffic light and got a lift.


―Anonymous, July 2015

one of berlins good places to leave the city. from the center of berlin, you reach the relais (rastanlage) with the s-bahn indicating 'potsdam' or 'wannsee', get off at nikolassee station. the walk takes less than two minutes. there is a traffic light as well as a petrol station and restaurant. many drivers go south on A 115 which can alternatively take you to 'rastanlage michendorf' (10 minutes) on 'berliner ring' where the situation for hitchhikers is even better. from michendorf it should not take longer than 10 minutes to find a driver to hannover, dessau (A8), leipzig (A8) or even munich (A8).

―Anonymous, November 2011",DE,52.433646159137,13.191597371367,,False,False,False,False,POINT (13.191597371367 52.433646159137)
1174,50.74993699850659,6.086780369281763,DE,4.0,5.0,,"You can try your luck on the gas station. We needed to get to Luxembourg and we saw a guy with a Lux. licence plate. Unfortunately he didn't go there but he told us he is going there next day so if we can't manage he can give us a lift. He left us his phone number :)

―Thejourneyramino (Hitchwiki), August 2014

Direction to Blegium A3 -> Liege. Stand on the bus stop. There are cars coming from 3 directions and they have to stop on the traffic light so they are going very slow. Perfect place. We went there 2 times and every time a car stopped after 5 min of waiting. The only problem was that most of the cars went just few km far and we needed to go to Liege.
Much better place than the gas station down the road close to the highway!

―Anonymous, August 2014",DE,50.74993699850659,6.086780369281763,,False,False,False,False,POINT (6.086780369281763 50.74993699850659)
1202,50.81599075919918,6.215093136706856,DE,4.0,5.0,190.45915132575846,"We found someone really fast! Maybe it was luck. He also had to go to Frankfurt. He dropped as at our home! There is quite some people because it is one of a few petrol stations in this area. But it is Highway 4 where many people go so good chances

―Banane1312, January 2023",DE,50.81599075919918,6.215093136706856,,False,False,False,False,POINT (6.215093136706856 50.81599075919918)
1199,50.8081043012047,7.22012042999268,DE,4.0,40.0,,"in general long rides. many dutch people on their way to the south make here their first break :)

―Anonymous, December 2010

Also nice to go back in the direction of Netherlands or Aachen.

―Kriechstrom (Hitchwiki), January 2012

not a good place to go to northeast (dortmund, hannover) tried two times and didn't work, everybody is going to the northwest...

―Anonymous, April 2012

Got a lift very quickly all the way to Nurmberg (SE-wards), on a Friday afternoon, Sept 2012.

―Spiritsxxi (Hitchwiki), October 2012

Can confirm. Went to the south once. Had to wait 1 hour, but only because many stuffed tourist cars. another time about 30 (?) minutes, but definately OK. Much traffic in both directions.

―Anonymous, December 2012

Sorry, just read the first comment to the end. It were dutch cars :-). It was in the summer holidays.

―Anonymous, December 2012

Finding rides towards A4/Aachen or A61/Monchengladbach/Venlo is harder in my experience as most drivers go further on A3 or into Koln or Ruhrgebiet.

―Fverhart (Hitchwiki), January 2013

Can confirm that. If you want to go to the A4 (Aachen) direction Netherlands or Belgium it's handy to use a sign for ""Aachen"", most of cars go to Köln or Ruhrgebiet


―Anonymous, January 2013

It was easy to find a lift ( asking the driver) there was a lot off traffic ( wensday afternoon) who bring me to the next petrol station direction aachen...

―Amauryfraise (Hitchwiki), May 2013

On an early monday evening during summer it took me 15min of asking half a dozen peeps to find a ride north towards Düsseldorf.


―Anonymous, July 2021

Excellent rest-area and petrolstation with a bridge connecting both sides. Great for hitching onto the A3, into both directions. Siegburg main trainstation with connections to Bonn (20 minutes) is half an hour walk.

―Anonymous",DE,50.8081043012047,7.22012042999268,,False,False,False,False,POINT (7.22012042999268 50.8081043012047)
1196,50.80577700269847,7.221715164184551,DE,4.0,50.0,,"It's kind of tricky to get to this petrol station but the taxi drivers gave me good directions and i had to ask several times for directions in the middle of the way. There was a guy on filthy clothes and he was waiting there for 1 hour and asking people if they could give him a ride. I stayed at the exit of the petrol station and it started to drizzle and after 15-20 min waiting a guy picked me up.

―Gustavobretz (Hitchwiki), November 2012

Can confirm. Went to the south once. Had to wait 1 hour, but only because many stuffed durch tourist cars. another time about 30 (?) minutes, but definately OK. Much traffic in both directions.

―Anonymous, December 2012

There is a bus, too, but it comes like once a day during the weekend. Walking to center Siegburg railway station is possible, but will take you at least 30 minutes. Did it onces.

―Anonymous, December 2012

This is a great rest stop but quite hard to get to, Best to get a lift from one of the on ramps of the A3 and ask to be taken 15km to Siegburg Raststätte. this is well worth the effort as there is lots of traffic and I got a lift in 20 minutes to Wurzburg and then onwards to Nurnburg.

―Gareth SA (Hitchwiki), January 2013

ps, careful hitching to this rest stop, I mistakedly help up a board for Siegburg Bahnhof and got dropped off at the station about 3-4km away, a irritating walk through the town. I quickly learned that German word and also Raststätte means rest stop.

―Gareth SA (Hitchwiki), January 2013

got dropped here on a saturday late afternoon, there was almost no traffic. Was very lucky with a Polish guy in a van who gave me a lift close to Frankfurt.

―Adamiksen (Hitchwiki), July 2014

Two ppl, early August, 10 am. Lots and lots of cars, many dutch. People waiting in line at the petrol station. Got a ride to Frankfurt/Medenbach service station after 15 minutes of asking around.

―GregGM (Hitchwiki), August 2014

This place for whatever reason gave me no luck at all. I got there late and camped overnight, the next day it was raining. In the morning (from 8am til 12.30) mostly business men, or older couples were passing by, and even the truck drivers I asked informed me they were turning of to a depo before the next stn on A3. Frustrated I crossed the bridge and got a ride North in 20mins

―Anonymous, June 2015

This place was very good. I came here with the last people that pickes me up. To continue my journey to Frankfurt I asked the people directly, the first try was successful and two guys from Heidelberg took me with to Frankfurt Airport.

―C.majalis (Hitchwiki), August 2016

really good


―Anonymous, September 2017

The petroll station with rest area. there is not very high traffic, but I got there a lift for 500 km. 

―Anonymous, August 2012",DE,50.80577700269847,7.221715164184551,,False,False,False,False,POINT (7.221715164184551 50.80577700269847)
2248,52.47261587109866,12.954412937159033,DE,4.0,15.0,,"We got a car at the traffic light very quickly

―Anonymous, July 2014",DE,52.47261587109866,12.954412937159033,,False,False,False,False,POINT (12.954412937159033 52.47261587109866)
1194,50.793541050608,8.7606082076255,DE,4.0,5.0,,"i was just waiting here for about five seconds before i got a lift with a porsche 911 to wetterau;)

―Schworze (Hitchwiki), October 2011

The Aral gas station directly at B3 direction South (Gieen, A5). If you're heading for the A4 (East) and feel short on time and traffic is low, consider taking the detour in the wrong direction on A5 to the rest station Wetterau, where you can reach the other side via a tunnel after the end of the parking area.

―Anonymous, December 2010",DE,50.793541050608,8.7606082076255,,False,False,False,False,POINT (8.7606082076255 50.793541050608)
1192,50.788503537140016,8.757206439971917,DE,4.0,45.0,,"Directly at the Driveway. The Cars have to stop on the road. Traffic is quite high.

―Anonymous, October 2012",DE,50.788503537140016,8.757206439971917,,False,False,False,False,POINT (8.757206439971917 50.788503537140016)
2249,52.4740795280054,13.7568944692612,DE,4.0,,,"Good spot, hitchhiking possible in both directions. Most traffic goes southwards! Easy to stop for cars along the hard shoulder.

―Anonymous",DE,52.4740795280054,13.7568944692612,,False,False,False,False,POINT (13.7568944692612 52.4740795280054)
1190,50.7842470070128,6.12615466117859,DE,4.0,45.0,,"seems legit

―Anonymous, October 2013

With plate ""Köln"" we were waiting 15 minutes. There one good place, where cars can stop

―Anonymous",DE,50.7842470070128,6.12615466117859,,False,False,False,False,POINT (6.12615466117859 50.7842470070128)
1189,50.78076208751712,12.825717329978945,DE,4.0,4.0,15.144650333289883,,DE,50.78076208751712,12.825717329978945,,False,False,False,False,POINT (12.825717329978945 50.78076208751712)
1188,50.7801090570043,6.1095142364502,DE,4.0,23.0,,"Got a ride within 5 minutes! It's an easy spot to get to from the centre of Aachen.

―Jeny (Hitchwiki), December 2013

Roundabout \""Europaplatz\"" with direct exit to the motorway. Enough space for cars to stop.

―Anonymous",DE,50.7801090570043,6.1095142364502,,False,False,False,False,POINT (6.1095142364502 50.7801090570043)
2250,52.47545866477208,13.362173080444393,DE,4.0,,,,DE,52.47545866477208,13.362173080444393,,False,False,False,False,POINT (13.362173080444393 52.47545866477208)
1184,50.77315537025293,6.0481699705134995,DE,4.0,30.0,,"cars going slow, space to pull over, got a lift to Heerlen, Netherlands pretty quick

―Anonymous, March 2016",DE,50.77315537025293,6.0481699705134995,,False,False,False,False,POINT (6.0481699705134995 50.77315537025293)
1182,50.76359795603031,8.155082702636777,DE,4.0,,,"service area next to the motorway called ""Shell Autohof Haiger"" with affordable food and a lot of trucks plus other traffic from B54 and B277, good.

―Anonymous, October 2015",DE,50.76359795603031,8.155082702636777,,False,False,False,False,POINT (8.155082702636777 50.76359795603031)
1181,50.76128441756806,7.027573662758421,DE,4.0,15.0,,,DE,50.76128441756806,7.027573662758421,,False,False,False,False,POINT (7.027573662758421 50.76128441756806)
1180,50.759612343412,9.3582848599202,DE,4.0,1.0,,"Highway service station ""Berfa"" on the A5 towards Gieen. There is only a small parking lot on the opposite side of the highway.

―Anonymous, January 2012",DE,50.759612343412,9.3582848599202,,False,False,False,False,POINT (9.3582848599202 50.759612343412)
1179,50.7564682383955,6.15045547485352,DE,4.0,60.0,,"I didnt wait longer than 15 minutes to get a very friendly ride there :) - Flov

―Anonymous",DE,50.7564682383955,6.15045547485352,,False,False,False,False,POINT (6.15045547485352 50.7564682383955)
1178,50.756071433081,6.1493268014138,DE,4.0,31.0,,"The place seems okay but it took me a long time to get a ride towards Belgium on a rainy friday morning.

―Kriechstrom (Hitchwiki), January 2012

Good spot. I was standing with sign for Liège and got 2 offers within 10 minutes. I decided to wait and after 10 minutes I accepted one to Verviers because of its starts snowing.

―Lipegon (Hitchwiki), February 2015

we were 2 guys and found a ride to liege within 30 mins.

―Anonymous, May 2017

On-ramp in direction of Belgium. You can either thumb the vehicles down coming from Aachen centre that turn right here (mostly cars) or the cars coming straight from the opposite industrial area (cars and trucks).

―Anonymous, March 2011",DE,50.756071433081,6.1493268014138,,False,False,False,False,POINT (6.1493268014138 50.756071433081)
1177,50.75463928845989,6.152577638604991,DE,4.0,5.0,,"To the East (Cologne) onto the A4 or North-East onto the A44. Short local rides can usually drop you on the service station Aachener Land on the A4. 

Two lanes merging into one, but no real margin. Still, enough space to stop. 

―Anonymous, February 2013",DE,50.75463928845989,6.152577638604991,,False,False,False,False,POINT (6.152577638604991 50.75463928845989)
1200,50.811520857515,12.96149519053076,DE,4.0,5.0,,"Lot of Czech cars. Good place to get lift towards Prague.

―Anonymous, December 2013",DE,50.811520857515,12.96149519053076,,False,False,False,False,POINT (12.96149519053076 50.811520857515)
1204,50.816568366077,6.2155387878655,DE,4.0,33.0,,"asked and the first driver gave me a lift to Leverkusen

―Anonymous, November 2011

Lots of Belgian, Netherlands and British traffic going through here to vacation. Few German traffic as it's so close to the border.

―Kriechstrom (Hitchwiki), January 2012

good for lifts to Düsseldorf or Köln - further it's harder but possible, especially during holidays!

―Anonymous, September 2012

Got a lift here to Koln, standing on the roundabout just before the entry ramp, on a Sept Friday around mid-day - a lift from a woman with her kid in the back!

―Spiritsxxi (Hitchwiki), October 2012

got a ride after short time waiting, though there wasn't a lot of traffic. Just one thing: following the instructions on aachen hitchwiki-page took me one station too far. get off the bus at eschweiler glücksburg; the station is next to the gas station.

―Jussuf (Hitchwiki), March 2015

Two young men gave me a ride all the way to the center of Frankfurt.

―Anonymous, September 2015

Almost all traffic goes to Koln, getting to the south required some asking but after a while we got a hitchhike all the way to Koblenz

―Michaeln (Hitchwiki), April 2016

Service station ""Aachener Land Sd"" (formerly known as ""Propsteier Wald"") on the A4 in direction of Cologne. See Aachen hitchwiki for informations how to get here.

―Anonymous, November 2011",DE,50.816568366077,6.2155387878655,,False,False,False,False,POINT (6.2155387878655 50.816568366077)
1237,50.8570217727075,12.8742438554764,DE,4.0,48.0,,"The main problem here is that cars go too fast and there is almost no place for them to stop, unless you only ask gas station drivers (there were too few when I hitched). But eventually you should get a ride.

―Kili (Hitchwiki), September 2011

They have cardboard and markers if needed.

―Lukas (Hitchwiki), September 2015

two gas stations. If heading east, ask drivers for taking you to Raststätte Auerswalder Blick

―Anonymous",DE,50.8570217727075,12.8742438554764,,False,False,False,False,POINT (12.8742438554764 50.8570217727075)
1205,50.8165944959707,6.212819775531373,DE,4.0,20.0,,"It was getting darker and darker, when I got a ride to Bruxelles. Nice place with small airplanes in the air sometimes :)

―Anonymous, August 2012",DE,50.8165944959707,6.212819775531373,,False,False,False,False,POINT (6.212819775531373 50.8165944959707)
2225,52.43367072670825,13.191906452178575,DE,4.0,,,"Very good place. I Waited 15 min to go to Dortmund. 
When I came at this place, I met another person who wants to go to Hamburg and she wanted just 10min

―Anonymous, June 2015",DE,52.43367072670825,13.191906452178575,,False,False,False,False,POINT (13.191906452178575 52.43367072670825)
2227,52.4340825756809,13.1913506984711,DE,4.0,36.0,,"hm... there shuld be a vote limit!

―Anonymous, December 2010

Yeah, will do soon.

―Mikael (Hitchwiki), December 2010

friday, 3.12.2010, i waited 9mins and get a lift for 450kms to my destination.
(-10 degrees, and a lot of snow n' ice.

―Anonymous, December 2010

The best is to ask the people there.

―Tawax (Hitchwiki), December 2010

perfect spot. trainstation nikolassee easy reachable, talk to people refueling their cars, you can't go easier as this spot


―Anonymous, January 2011

with sign ""leipzig"" after 15min on way.

―Anonymous, March 2011

I waited may be 10 min and asked about three people till I found somebody

―Anonymous, March 2011

We just asked people and after about 3 minutes we got a lift to Dresden. Chances are pretty good if you ask people at the gas station. 

―Anonymous, July 2011

11.11.11, with a sign ""a9, leipzig"" after 15min on way to koeckern (150km).

―Anonymous, November 2011

a Dutch couple took us all the way back to the Netherlands. Waited around 20 min.

―Anonymous, July 2012

August, 2012:
there is a construction on the Highway A115, thats why u cant access the petrol station from the highway going south. If u wanna go south, or west, try the petrol station on the A10, called Michendorf.

―Sebbo (Hitchwiki), August 2012

actually it´s worse...waited nearly 10 hours!!!

―Anonymous, August 2012

construction work is done^^
got a lift within 2min :-D

―Anonymous, December 2012

Waiting here 40 minutes, with the sign of Hannover. No result. Went to Michendorf.

―AlexxMakedon (Hitchwiki), December 2012

Waited 50 minutes and got a good lift!


―Anonymous, February 2013

Arrived and hitchhikers were even making a cue, I was already hopeless as more and more arrived, but then it all went really fast. Probably people were losing their fear when they saw that so many people are looking for a ride. After half hour I got a lift down south on the A9.

―Moritz0711 (Hitchwiki), July 2013

bought a coffee and had a sign, took me less than 1 minute to get a lift... 

―Anonymous, April 2014

Too crowded during summer (7 hitchhikers !) but most cars go to Michedorf so that's an option, otherwise patience and it works - got a lift to Amsterdam straight after 1h15 min. waiting

―Edithv (Hitchwiki), August 2014

We went to Leipzig from the gasstation and got a direct lift after about 20 minutes although there were not many people and cars (around 4 pm).

―Anonymous, February 2015

far to many hitchiker there.. but all in all a nice spot!

―Hannes1993 (Hitchwiki), March 2015

It's a very cool spot to hitchhike, but dont expect to get anything with a sign. you'll have to invade people's privacy and ask. That's te way it is! :) First asked took us via Leipzig to Erfurt, in the south. :)))

―Bohua (Hitchwiki), March 2015

Stood at the on-ramp and asked cars at the traffic light. Love the hitch messages on the lamp post!

―Koendev (Hitchwiki), May 2015

good spot, many hitchhikers - actually that wasn't a problem but really nice to get in contact :)

―Talliknalli (Hitchwiki), September 2015

Tuesday morning in August, 40 minutes and I found drive to Hannover. A lot of hitchhikers here, popular place I guess. I stood near exit, across Burger King.

―Gangrelito (Hitchwiki), September 2015

2 hours. Nothing. Neither road or had station

―Anonymous, October 2021

Very good place. A petrol station where many cars fuel before entering the highway. perfectly to reach with S-Bahn. The first driver I asked took me with him (to Hannover / A2) =)

―Anonymous",DE,52.4340825756809,13.1913506984711,,False,False,False,False,POINT (13.1913506984711 52.4340825756809)
1231,50.85111250185999,6.979888916015763,DE,4.0,,,,DE,50.85111250185999,6.979888916015763,,False,False,False,False,POINT (6.979888916015763 50.85111250185999)
1229,50.84865364962708,6.798979282378899,DE,4.0,20.0,,"A1, beide Richtungen

―Anonymous, July 2013",DE,50.84865364962708,6.798979282378899,,False,False,False,False,POINT (6.798979282378899 50.84865364962708)
2230,52.43666320166226,10.80032014846952,DE,4.0,,,,DE,52.43666320166226,10.80032014846952,,False,False,False,False,POINT (10.80032014846952 52.43666320166226)
2231,52.440685552732425,7.084913492201247,DE,4.0,,,"Bus stop on B213 towards Lingen. Just behind the traffic lights. No need to walk further out of town, this spot is good. Waiting might take a while though, people don't seem to eager to pick you up.

―Anonymous, October 2013",DE,52.440685552732425,7.084913492201247,,False,False,False,False,POINT (7.084913492201247 52.440685552732425)
1226,50.84421968677148,12.541848421099743,DE,4.0,,,"Abgefahrene Landebucht fr paradiesische Autoarten 

―Anonymous, June 2013",DE,50.84421968677148,12.541848421099743,,False,False,False,False,POINT (12.541848421099743 50.84421968677148)
2232,52.452797805672525,13.514919519426433,DE,4.0,28.0,,"A nice hitchhiking spot. cars are slowing down from the main street and cars leave the gas station on your other side. a good strategy for couples is for the girl to stand with a sign and finger, and the guy should ask around at the gas station. success guaranteed..

―BulgarianJesus (Hitchwiki), September 2013

I've waited one hour under the rain using a board to reach the A10 for Poland and got no ride! I was also asking people in the gaz station... I finally went to the other spot at the gaz sation on the highway!

―Soundhiker (Hitchwiki), October 2013

Very good spot to get out of Berlin in dresden Direction,very easy to reach with the metro.
When I arrived there I meet another guy Hitchhiking to Dresden and started to ask for rides together, And at the same spot there where ashore two guys and another girl, in about half of an hour we were all gone!All the area is good and there even a gas station so is possible to ask directly. But remember some times is luck!

―Anonymous, December 2013

Good spot, took me about 30 mins to get a ride to Dresden, there was another guy here who said he uses this spot every week. I was here on a sunday morning,

―Lopotour (Hitchwiki), March 2014

We started to hitchhike at 7am (February, still darkness) and took us (boy+girl) 1 hour to get a ride towards Dresden. Nice spot! :]

―AdrianB (Hitchwiki), February 2015

Nice spot! Two gazstations, 5 Minutes to get a ride to Dresden and Praha

―Hannes1993 (Hitchwiki), March 2015

Me and my friend started to hitchhike around 9:30AM, we found someone already there and we were so lucky because we were in point to give up after 1 hour waiting then suddenly someone came and took us to Dresden 

―Anonymous, July 2018

Very good spot for getting out to Berlin, in Dresden direction. I stayed here just 10 minutes in a Sunday morning 6.00 a.m. You can get here using the Shoneweide S station 

―Anonymous, August 2013",DE,52.452797805672525,13.514919519426433,,False,False,False,False,POINT (13.514919519426433 52.452797805672525)
1222,50.83669622604551,11.011334896088083,DE,4.0,30.0,,"Good possibility to go on the A4. There are two Gas stations in both directions at the A4 not far away, so you can get a lift there!


―Anonymous, August 2014",DE,50.83669622604551,11.011334896088083,,False,False,False,False,POINT (11.011334896088083 50.83669622604551)
2236,52.453708014651,13.513269424438,DE,4.0,38.0,,"we (1f,1m) hitch-hiked from this spot to Prague and got a ride directly :) after 15 min waiting.

―Anonymous, July 2011

I never waited more than 15 minutes there:)


―Anonymous, August 2011

Also good spot for Dresden, ask the people for Cottbus too, because the Rasthof ""Rüblingsheide"" is good to catch another ride.

―Anonymous, October 2011

Schöneweide: Doesn't always provide. Number of cars with Cottbus(C)+Dresden(DD) are 10-20 an hour, but in an inaccessible fast lane. On the station/gas+rastplatz side (to your right) 1-3 an hour. (Sunday, November 2011)

―Liftegreven (Hitchwiki), November 2011

There were 2 of us (1 guy 1 girl) with a sign that said ""PL"" for Poland.  We asked at the gas station a bit, but ended up hitching near Burger King as mentioned in the Hitchwiki article.  Visually, the spot is good, but sometimes the cars are driving too fast to stop.  However, a lorry stopped in the middle of the road and picked us up.  It took 39 minutes.

―Incogitatus (Hitchwiki), December 2011

On Sunday around noon, the gas stations were rather empty, but we got a ride in about 30 seconds standing by the road just at the last exit from burger king.

―Hrabino (Hitchwiki), July 2012

A monday, just past noon, july. Waited about 20 minutes for a ride towards Dresden. Ended up getting a ride towards Meißen, which took me most of the way.

―Feo (Hitchwiki), July 2012

Waited here with a sign for Dresden (DD) for about 20 minutes on a friday afternoon. Pro: Lots of cars driving by and using the two fuel stations. Con: Cars passing by are quite fast, most drivers stay in the city

―Kriechstrom (Hitchwiki), August 2012

In morning it is a shit place... After 1 hour i changed to Schönefeld pots.

―Davidkuski (Hitchwiki), September 2012

I was hitchhiking with my girlfriend, and while I went to search for a cardboard she got a ride to Dresden without even asking, a man stopped because he saw the rucksacks!

―Phidias81 (Hitchwiki), December 2012

Waited mid day for 3 hours with a sign for Dresden and Prague. No luck. There were 3 other hitchhikers around and none of them got lucky.
This Place should be perfect for a ride, but i guess i was unlucky...


―Ulrik (Hitchwiki), June 2013

We (1 guy 1 girl) waited here for 30 minutes with a A13 sign and a car took us to petrol station near Dresden. It could have been faster, but we had to wait for our turn, other 3 hitchhikers were there as well.

―Muzelak (Hitchwiki), July 2013

Standing at the entrance of the JET petrol station with a PO sign, I got a ride close to the border with a truck withinin 10 minutes.

―Anonymous, March 2015

http://hitchwiki.org/en/Berlin#Sch.C3.B6neweide

―Anonymous, July 2011",DE,52.453708014651,13.513269424438,,False,False,False,False,POINT (13.513269424438 52.453708014651)
2239,52.4584446687646,9.70831453800201,DE,4.0,30.0,,"15min for a ride to Osnabrück in May 2010, though mainly traffic into Hannover city

―Platschi (Hitchwiki), May 2011

55min wait for a ride to Göttingen. Mainly traffic into Hannover city and mainly no single drivers!

―European Ant (Hitchwiki), July 2011

20 min for a ride to Hanover.

―Anonymous, May 2012

Walk out of the airport in direction highway along the ""Flughafenstrasse"", when the two roads merge together there's a huge bus stop, perfect for hitching into Hannover or everywhere around

―Anonymous",DE,52.4584446687646,9.70831453800201,,False,False,False,False,POINT (9.70831453800201 52.4584446687646)
1215,50.8308245383299,9.57625329494476,DE,4.0,36.0,,"Quite a nice spot If you're going north- or eastbound. Average waiting time was about 1hour30min (stood there twice). Be patient and it will go swimmingly. If you need to resupply there are two supermarkets on the other side of the highway (5-10min walk). Go through the tunnel and you should see them.

―Anonymous, March 2011

very good to go from west (Frankfurt) to east (Erfurt/Leipzig/Dresden/Berlin) on the A4. stood there a few times, never waited longer then 15mins!

―Anonymous, April 2011

Again just a dream for a hitchhiker (going east). Drank a beer, smoked a cigarette and got a ride directly to Jena. Perfect!

―CuleXus (Hitchwiki), April 2011

Got a lift to Kassel easily. Much better than the other side!

―Kriechstrom (Hitchwiki), January 2012

coming from the A7 (goettingen, kassel - north) i wanted to turn to the A4 for going east on a monday afternoon in smmer. 
not soo many cars passed, most of them went north, very few went east. 
i waited for about an hour to find someone who took me 60 km further to eisenach. poor!

―Alice d25 (Hitchwiki), July 2012

veeeeery difficult to go east in the evening, very easy to go north

―Licor007 (Hitchwiki), September 2012

very difficult spot! very small. most foreign drivers who dont know german or english so more difficult to hitchhike

―Ebrithil (Hitchwiki), May 2013

... very good spot to change direction to North or West. Allways good experiences if you ask the people at the gas station.

―Postfrosch (Hitchwiki), September 2013

hitch hiked with a friend on a Saturday evening over there. we were 2guys. it was already dark. waited from 7:15 pm to 8:45 pm. which is not the best, but saturday evening, sun already got done and 2guys are not the best factors for hitch hiking.... so ok

―Anonymous, October 2013

Female, alone. Not too much traffic at the petrol station, but asking people I got a ride North in 15min. Many people were going east via A4


―Anonymous, July 2016

easy to get a ride north on A7. to go east on A4 takes a little more patience

―Fraughtwithsounds (Hitchwiki), September 2016

Most people went towards A4, seems like people have very different experiences here.

―Anonymous, June 2020

A7 and A4 N&E-bound
small petrolstation and rest place, not the best place in my consideration though a guy who was hitching here too said he has been here before and its OK

―Anonymous",DE,50.8308245383299,9.57625329494476,,False,False,False,False,POINT (9.57625329494476 50.8308245383299)
2241,52.46490672828283,13.456216692923707,DE,4.0,60.0,,"I have waited there in a saturday morning around one hour. There was not so much car. After that Police came and told me I cant wait on highway. For this reason I leave the spot.

―Anonymous, March 2015

to Dresden or Frankfurt

―Anonymous, May 2014",DE,52.46490672828283,13.456216692923707,,False,False,False,False,POINT (13.456216692923707 52.46490672828283)
1212,50.821568447897,8.771679172481,DE,4.0,,,,DE,50.821568447897,8.771679172481,,False,False,False,False,POINT (8.771679172481 50.821568447897)
